com.samsung.shealth.activity.day_summary,6311013,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
,,,,6951,,4722325,90,0,,2023-04-28 06:12:05.178,,2023-04-27 05:00:00.576,,,,-1,1830000,86,,,,5259.0605,,281.565,208108dc-57d1-4b62-9512-221fd711fa76.extra_data.json,AxW6kiZDC9,7969,com.sec.android.app.shealth,4714356,26700000,208108dc-57d1-4b62-9512-221fd711fa76,2023-04-27 00:00:00.000,
,,,,18624,,12803315,90,0,,2023-04-29 18:27:28.032,,2023-04-28 05:00:00.590,,,,-1,1257204,235,,,,13870.139,,964.9387,4d7c3d86-e08a-4205-98cb-64645bf1a431.extra_data.json,AxW6kiZDC9,31600,com.sec.android.app.shealth,12771715,18780000,4d7c3d86-e08a-4205-98cb-64645bf1a431,2023-04-28 00:00:00.000,
,,,,15564,,10187834,90,0,,2023-04-30 21:37:20.766,,2023-04-29 05:30:04.713,,,,-1,3321688,187,,,,11550.175,,749.216,4b74f38d-9bd3-4983-8c2e-775ab1b833ad.extra_data.json,AxW6kiZDC9,18756,com.sec.android.app.shealth,10169078,26940000,4b74f38d-9bd3-4983-8c2e-775ab1b833ad,2023-04-29 00:00:00.000,
,,,,13849,,8520361,90,0,,2023-05-01 06:51:14.195,,2023-04-30 21:37:18.931,,,,-1,2249230,156,,,,10413.496,,654.8555,1affdedf-e26f-4a49-b805-a042d080d740.extra_data.json,AxW6kiZDC9,3600,com.sec.android.app.shealth,8516761,12900000,1affdedf-e26f-4a49-b805-a042d080d740,2023-04-30 00:00:00.000,
,,,,5299,,3418556,90,0,,2023-05-02 00:25:20.538,,2023-05-01 05:28:13.155,,,,-1,1209811,62,,,,3899.7642,,247.24065,94bb138a-c98b-4abe-9a2b-33ee47fee751.extra_data.json,AxW6kiZDC9,400,com.sec.android.app.shealth,3418156,16560000,94bb138a-c98b-4abe-9a2b-33ee47fee751,2023-05-01 00:00:00.000,
,,,,16130,,10822243,90,0,,2023-05-03 04:35:42.380,,2023-05-02 05:08:53.016,,,,-1,3031926,200,,,,12030.291,,892.456,7f6a9bf3-5aa1-4d68-b733-f5d2010a6f7e.extra_data.json,AxW6kiZDC9,21811,com.sec.android.app.shealth,10800432,24240000,7f6a9bf3-5aa1-4d68-b733-f5d2010a6f7e,2023-05-02 00:00:00.000,
,,,,17483,,11129889,90,0,,2023-05-04 04:55:11.915,,2023-05-03 05:00:00.502,,,,-1,1050639,205,,,,13135.618,,874.82184,36ad0786-26f8-40c1-aef7-2b2adf40fada.extra_data.json,AxW6kiZDC9,14770,com.sec.android.app.shealth,11115119,16380000,36ad0786-26f8-40c1-aef7-2b2adf40fada,2023-05-03 00:00:00.000,
,,,,7535,,4697969,90,0,,2023-05-05 05:00:06.066,,2023-05-04 05:00:00.422,,,,-1,881671,85,,,,5770.36,,360.2779,76a410dc-6cdd-4c98-aada-00c37c47af7c.extra_data.json,AxW6kiZDC9,43017,com.sec.android.app.shealth,4654952,22680000,76a410dc-6cdd-4c98-aada-00c37c47af7c,2023-05-04 00:00:00.000,
,,,,30897,,20450342,90,0,,2023-05-07 18:43:07.855,,2023-05-06 05:00:01.117,,,,-1,3708086,377,,,,22826.814,,1527.3091,e3387d9f-db95-4c0e-b11d-bb72ee13b7c9.extra_data.json,AxW6kiZDC9,4375,com.sec.android.app.shealth,20445967,31980000,e3387d9f-db95-4c0e-b11d-bb72ee13b7c9,2023-05-06 00:00:00.000,
,,,,12638,,9254622,90,0,,2023-05-07 18:43:07.723,,2023-05-05 05:00:00.606,,,,-1,1225352,171,,,,9628.372,,703.7774,18ac94d0-4539-4425-bb71-d8c5ae9fec5b.extra_data.json,AxW6kiZDC9,70311,com.sec.android.app.shealth,9184311,18060000,18ac94d0-4539-4425-bb71-d8c5ae9fec5b,2023-05-05 00:00:00.000,
,,,,9561,,6244311,90,0,,2023-05-08 17:13:17.286,,2023-05-07 05:09:04.555,,,,-1,480000,114,,,,7057.1694,,371.18997,0b69c460-e55a-4218-a3df-cafb8b99a5d6.extra_data.json,AxW6kiZDC9,6400,com.sec.android.app.shealth,6237911,36120000,0b69c460-e55a-4218-a3df-cafb8b99a5d6,2023-05-07 00:00:00.000,
,,,,3119,,2017309,90,0,,2023-05-09 05:33:26.698,,2023-05-08 05:00:00.705,,,,-1,826307,35,,,,2426.1384,,155.26042,2da58edc-69ac-4261-bccc-f0165943d56f.extra_data.json,AxW6kiZDC9,54440,com.sec.android.app.shealth,1962869,22920000,2da58edc-69ac-4261-bccc-f0165943d56f,2023-05-08 00:00:00.000,
,,,,15109,,9402194,90,0,,2023-05-10 05:04:12.318,,2023-05-09 05:00:00.506,,,,-1,1320739,173,,,,11316.196,,754.1017,fc07c04a-1027-48b9-8f70-718b1e52dfbd.extra_data.json,AxW6kiZDC9,4399,com.sec.android.app.shealth,9397795,21720000,fc07c04a-1027-48b9-8f70-718b1e52dfbd,2023-05-09 00:00:00.000,
,,,,8180,,5108505,90,0,,2023-05-11 05:28:12.537,,2023-05-10 12:27:26.268,,,,-1,785766,93,,,,6177.4253,,381.68146,440e10e9-206a-42cb-9fa0-7fdb71b11e1b.extra_data.json,AxW6kiZDC9,40978,com.sec.android.app.shealth,5067527,41100000,440e10e9-206a-42cb-9fa0-7fdb71b11e1b,2023-05-10 00:00:00.000,
,,,,8594,,5806030,90,0,,2023-05-12 05:00:03.318,,2023-05-11 05:02:50.011,,,,-1,1199573,106,,,,6371.562,,448.07718,af504d80-e468-4359-89ac-c3f2a83d2d63.extra_data.json,AxW6kiZDC9,20341,com.sec.android.app.shealth,5785689,20160000,af504d80-e468-4359-89ac-c3f2a83d2d63,2023-05-11 00:00:00.000,
,,,,14585,,9142971,90,0,,2023-05-13 05:53:49.873,,2023-05-12 05:00:00.643,,,,-1,1526738,167,,,,11004.514,,758.8994,d8d72225-a6da-4555-bb93-ef819f969918.extra_data.json,AxW6kiZDC9,229919,com.sec.android.app.shealth,8913052,22260000,d8d72225-a6da-4555-bb93-ef819f969918,2023-05-12 00:00:00.000,
,,,,17172,,10443155,90,0,,2023-05-14 21:55:02.960,,2023-05-13 05:00:01.027,,,,-1,2612339,192,,,,12753.624,,819.7277,a3126a2e-7d77-4d6b-89d9-d0b2f78f1807.extra_data.json,AxW6kiZDC9,21200,com.sec.android.app.shealth,10421955,27660000,a3126a2e-7d77-4d6b-89d9-d0b2f78f1807,2023-05-13 00:00:00.000,
,,,,8051,,5034248,90,0,,2023-05-15 08:26:14.346,,2023-05-14 05:00:00.764,,,,-1,1615324,92,,,,6066.646,,328.51337,61e0c283-6f3d-45c2-829b-2463532fb556.extra_data.json,AxW6kiZDC9,14800,com.sec.android.app.shealth,5019448,28140000,61e0c283-6f3d-45c2-829b-2463532fb556,2023-05-14 00:00:00.000,
,,,,10347,,6545833,90,0,,2023-05-16 13:39:38.268,,2023-05-15 05:00:00.305,,,,-1,1412720,120,,,,7723.585,,499.67007,8d37f1ea-37df-49af-949a-a8cd7b10968c.extra_data.json,AxW6kiZDC9,50765,com.sec.android.app.shealth,6495068,22980000,8d37f1ea-37df-49af-949a-a8cd7b10968c,2023-05-15 00:00:00.000,
,,,,13934,,9125946,90,0,,2023-05-17 11:21:52.109,,2023-05-16 05:00:00.787,,,,-1,1873714,167,,,,10489.384,,707.96,5de7bb97-41fa-44f1-afbc-6e5eb6f8bde9.extra_data.json,AxW6kiZDC9,20952,com.sec.android.app.shealth,9104994,28920000,5de7bb97-41fa-44f1-afbc-6e5eb6f8bde9,2023-05-16 00:00:00.000,
,,,,8209,,5016559,90,0,,2023-05-18 05:00:05.356,,2023-05-17 05:17:18.102,,,,-1,799944,92,,,,6242.31,,345.68213,9a2a765f-2dcc-468d-8227-9d00b450f050.extra_data.json,AxW6kiZDC9,8218,com.sec.android.app.shealth,5008341,37140000,9a2a765f-2dcc-468d-8227-9d00b450f050,2023-05-17 00:00:00.000,
,,,,7867,,5464764,90,0,,2023-05-19 05:00:00.919,,2023-05-19 05:00:00.919,,,,-1,1372476,100,,,,5879.665,,430.33258,02826acf-8a55-477e-8ff4-4834e0fc5359.extra_data.json,AxW6kiZDC9,15287,com.sec.android.app.shealth,5449477,25320000,02826acf-8a55-477e-8ff4-4834e0fc5359,2023-05-18 00:00:00.000,
,,,,8309,,5594748,90,0,,2023-05-20 05:51:38.290,,2023-05-19 05:00:00.513,,,,-1,1114776,103,,,,6122.1963,,413.39294,d1e5a9d9-c3ed-41d6-a958-1aa0e7013aca.extra_data.json,AxW6kiZDC9,7200,com.sec.android.app.shealth,5587548,13740000,d1e5a9d9-c3ed-41d6-a958-1aa0e7013aca,2023-05-19 00:00:00.000,
,,,,13450,,8773235,90,0,,2023-05-21 05:00:04.691,,2023-05-20 05:00:00.658,,,,-1,1171652,161,,,,10152.442,,560.1113,a112d447-b744-41bd-b7c8-410577fbd272.extra_data.json,AxW6kiZDC9,148958,com.sec.android.app.shealth,8624277,26760000,a112d447-b744-41bd-b7c8-410577fbd272,2023-05-20 00:00:00.000,
,,,,5766,,3719670,90,0,,2023-05-22 05:00:05.265,,2023-05-21 14:18:57.083,,,,-1,300000,67,,,,4330.5103,,226.64957,e1476cd7-38a7-4b2b-9e54-86212eefa623.extra_data.json,AxW6kiZDC9,11600,com.sec.android.app.shealth,3708070,28800000,e1476cd7-38a7-4b2b-9e54-86212eefa623,2023-05-21 00:00:00.000,
,,,,2714,,1753553,90,0,,2023-05-23 05:07:04.678,,2023-05-23 05:07:04.678,,,,-1,60000,31,,,,2048.9895,,110.60005,0a8a9844-51de-4779-9899-51fc3f619696.extra_data.json,AxW6kiZDC9,16400,com.sec.android.app.shealth,1737153,27840000,0a8a9844-51de-4779-9899-51fc3f619696,2023-05-22 00:00:00.000,
,,,,2089,,1386688,90,0,,2023-05-24 05:07:13.535,,2023-05-24 05:07:13.535,,,,-1,46023,24,,,,1543.6604,,83.550026,c8d4b804-b00c-4634-9049-19642a6e257a.extra_data.json,AxW6kiZDC9,10000,com.sec.android.app.shealth,1376688,28320000,c8d4b804-b00c-4634-9049-19642a6e257a,2023-05-23 00:00:00.000,
,,,,12389,,8027336,90,0,,2023-05-25 05:00:05.390,,2023-05-24 14:34:42.090,,,,-1,1183557,147,,,,9209.683,,610.5275,ebfd9d79-be72-4008-a8c7-bd9816f2a88b.extra_data.json,AxW6kiZDC9,4952,com.sec.android.app.shealth,8022384,22560000,ebfd9d79-be72-4008-a8c7-bd9816f2a88b,2023-05-24 00:00:00.000,
,,,,11047,,7068564,90,0,,2023-05-26 05:47:25.412,,2023-05-26 05:22:58.044,,,,-1,1029406,130,,,,8207.534,,516.64465,991940c2-33f9-4243-abcd-25f49e44f565.extra_data.json,AxW6kiZDC9,11289,com.sec.android.app.shealth,7057275,34740000,991940c2-33f9-4243-abcd-25f49e44f565,2023-05-25 00:00:00.000,
,,,,8648,,5527412,90,0,,2023-05-27 19:15:14.168,,2023-05-26 05:22:57.687,,,,-1,1146412,102,,,,6554.723,,427.71255,f26243ec-b083-4edc-8cfb-d1aef7f57bd7.extra_data.json,AxW6kiZDC9,4851,com.sec.android.app.shealth,5522561,27600000,f26243ec-b083-4edc-8cfb-d1aef7f57bd7,2023-05-26 00:00:00.000,
,,,,4658,,3247945,90,0,,2023-05-28 04:18:10.956,,2023-05-27 05:32:57.639,,,,-1,1590743,60,,,,3480.7766,,274.74518,aff37532-f3a7-4e64-98f2-daffbf0a1950.extra_data.json,AxW6kiZDC9,6800,com.sec.android.app.shealth,3241145,33060000,aff37532-f3a7-4e64-98f2-daffbf0a1950,2023-05-27 00:00:00.000,
,,,,8756,,5526568,90,0,,2023-05-29 05:14:34.360,,2023-05-28 05:01:00.868,,,,-1,1024604,101,,,,6612.3086,,454.51694,64af34b9-08a1-442b-9936-7498c02f2918.extra_data.json,AxW6kiZDC9,20000,com.sec.android.app.shealth,5506568,26460000,64af34b9-08a1-442b-9936-7498c02f2918,2023-05-28 00:00:00.000,
,,,,10477,,6592238,90,0,,2023-05-30 23:51:35.129,,2023-05-29 05:05:21.074,,,,-1,1216708,121,,,,7930.667,,492.1131,5af068fd-b9e0-49c5-8d89-b0bba00d8af5.extra_data.json,AxW6kiZDC9,20800,com.sec.android.app.shealth,6571438,27360000,5af068fd-b9e0-49c5-8d89-b0bba00d8af5,2023-05-29 00:00:00.000,
,,,,9085,,5808361,90,0,,2023-05-31 04:15:16.764,,2023-05-30 05:24:04.711,,,,-1,1474582,106,,,,7051.049,,465.45547,b8ba14b2-0be4-4968-be3a-aad77ed1cc4d.extra_data.json,AxW6kiZDC9,3200,com.sec.android.app.shealth,5805161,24720000,b8ba14b2-0be4-4968-be3a-aad77ed1cc4d,2023-05-30 00:00:00.000,
,,,,16388,,9888572,90,0,,2023-06-01 05:19:32.425,,2023-05-31 05:00:20.232,,,,-1,1336907,182,,,,12562.064,,877.3367,54ce686b-f003-439f-ba48-7f7291ac19b5.extra_data.json,AxW6kiZDC9,187349,com.sec.android.app.shealth,9701223,19920000,54ce686b-f003-439f-ba48-7f7291ac19b5,2023-05-31 00:00:00.000,
,,,,7063,,4392858,90,0,,2023-06-02 05:00:05.458,,2023-06-01 23:16:19.035,,,,-1,1057369,81,,,,5309.195,,350.79654,9b5c6ad3-bc5d-4ecf-b846-6ddffa61af3e.extra_data.json,AxW6kiZDC9,12400,com.sec.android.app.shealth,4380458,51660000,9b5c6ad3-bc5d-4ecf-b846-6ddffa61af3e,2023-06-01 00:00:00.000,
,,,,4376,,2735147,90,0,,2023-06-03 05:00:05.566,,2023-06-03 05:00:01.197,,,,-1,1080000,50,,,,3305.53,,136.68999,d370e0ef-3d7b-4888-9c9f-bc0e670d4efa.extra_data.json,AxW6kiZDC9,800,com.sec.android.app.shealth,2734347,24120000,d370e0ef-3d7b-4888-9c9f-bc0e670d4efa,2023-06-02 00:00:00.000,
,,,,15522,,10109455,90,0,,2023-06-04 05:00:04.748,,2023-06-03 05:00:00.822,,,,-1,1193812,185,,,,11780.975,,683.8198,81970e5c-433b-49fb-9ba3-0073075578d0.extra_data.json,AxW6kiZDC9,46134,com.sec.android.app.shealth,10063321,22860000,81970e5c-433b-49fb-9ba3-0073075578d0,2023-06-03 00:00:00.000,
,,,,92,,55490,90,0,,2023-06-06 05:00:01.711,,2023-06-05 05:00:00.692,,,,-1,28143,0,,,,108.109985,,5.7500005,dd81ef28-e73f-497b-889c-b4256d908d34.extra_data.json,AxW6kiZDC9,8800,com.sec.android.app.shealth,46690,57599999,dd81ef28-e73f-497b-889c-b4256d908d34,2023-06-05 00:00:00.000,
,,,,6721,,4072418,90,0,,2023-06-06 11:30:05.094,,2023-06-04 05:00:00.923,,,,-1,1254272,74,,,,5087.7065,,309.96423,a92db8de-3f7f-4158-a548-66083776920b.extra_data.json,AxW6kiZDC9,24498,com.sec.android.app.shealth,4047920,22800000,a92db8de-3f7f-4158-a548-66083776920b,2023-06-04 00:00:00.000,
,,,,9292,,5932271,90,0,,2023-06-07 13:04:03.776,,2023-06-06 05:00:01.453,,,,-1,867046,108,,,,6890.342,,423.82162,db745006-8057-4735-b9e4-369447461a3a.extra_data.json,AxW6kiZDC9,6400,com.sec.android.app.shealth,5925871,18780000,db745006-8057-4735-b9e4-369447461a3a,2023-06-06 00:00:00.000,
,,,,8058,,5184194,90,0,,2023-06-08 05:21:27.396,,2023-06-07 10:48:16.149,,,,-1,1380000,95,,,,6077.3037,,347.81158,6af3a996-d514-4d35-b888-01523e8ca22a.extra_data.json,AxW6kiZDC9,14774,com.sec.android.app.shealth,5169420,14400000,6af3a996-d514-4d35-b888-01523e8ca22a,2023-06-07 00:00:00.000,
,,,,10532,,6510708,90,0,,2023-06-09 03:36:11.959,,2023-06-08 05:00:00.594,,,,-1,2066003,118,,,,8084.589,,504.3881,ea5acafd-2b82-4197-b818-b910a649fe1b.extra_data.json,AxW6kiZDC9,91110,com.sec.android.app.shealth,6419598,18720000,ea5acafd-2b82-4197-b818-b910a649fe1b,2023-06-08 00:00:00.000,
,,,,7920,,4971699,90,0,,2023-06-10 05:54:20.903,,2023-06-09 05:00:00.877,,,,-1,688127,91,,,,5994.3994,,347.4725,8dafe731-bb7b-4cb8-a84f-04b125fc3feb.extra_data.json,AxW6kiZDC9,20190,com.sec.android.app.shealth,4951509,39180000,8dafe731-bb7b-4cb8-a84f-04b125fc3feb,2023-06-09 00:00:00.000,
,,,,3411,,2064950,90,0,,2023-06-11 05:25:02.021,,2023-06-11 05:25:02.021,,,,-1,480000,37,,,,2637.169,,145.53014,1da46301-cd60-45b4-afe9-ad00ebf51c29.extra_data.json,AxW6kiZDC9,64793,com.sec.android.app.shealth,2000157,21060000,1da46301-cd60-45b4-afe9-ad00ebf51c29,2023-06-10 00:00:00.000,
,,,,14387,,9294162,90,0,,2023-06-12 05:03:51.117,,2023-06-11 05:25:01.731,,,,-1,2580361,171,,,,10761.012,,693.9027,75513f32-163a-4c01-ad3a-270e8c9014a1.extra_data.json,AxW6kiZDC9,22400,com.sec.android.app.shealth,9271762,29640000,75513f32-163a-4c01-ad3a-270e8c9014a1,2023-06-11 00:00:00.000,
,,,,5364,,3448557,90,0,,2023-06-13 13:41:09.750,,2023-06-12 13:41:34.840,,,,-1,747197,63,,,,3994.517,,257.16397,d1ce709b-aad5-4b9d-a483-b4adbbc83e77.extra_data.json,AxW6kiZDC9,5667,com.sec.android.app.shealth,3442890,32940000,d1ce709b-aad5-4b9d-a483-b4adbbc83e77,2023-06-12 00:00:00.000,
,,,,13876,,8817198,90,0,,2023-06-14 05:00:03.889,,2023-06-13 05:05:46.838,,,,-1,1872669,162,,,,10375.775,,709.7735,803c3280-4fd6-47d2-9ebd-de78f2b52031.extra_data.json,AxW6kiZDC9,8894,com.sec.android.app.shealth,8808304,19620000,803c3280-4fd6-47d2-9ebd-de78f2b52031,2023-06-13 00:00:00.000,
,,,,14207,,9141679,90,0,,2023-06-15 04:29:50.488,,2023-06-15 04:29:48.406,,,,-1,1204015,168,,,,10543.006,,746.05524,4746757b-baa1-47dc-9e9f-ca6c22c33671.extra_data.json,AxW6kiZDC9,21600,com.sec.android.app.shealth,9120079,18360000,4746757b-baa1-47dc-9e9f-ca6c22c33671,2023-06-14 00:00:00.000,
,,,,675,,444885,90,0,,2023-06-16 05:00:04.702,,2023-06-15 05:00:00.590,,,,-1,60000,7,,,,508.72003,,24.000002,a54f3679-d934-46bd-a4c8-80afd69f9503.extra_data.json,AxW6kiZDC9,8000,com.sec.android.app.shealth,436885,19260000,a54f3679-d934-46bd-a4c8-80afd69f9503,2023-06-15 00:00:00.000,
,,,,15979,,10936455,90,0,,2023-06-17 05:28:42.430,,2023-06-17 05:00:02.028,,,,-1,1612105,201,,,,11892.753,,872.2874,ca688da9-807a-4da6-9da5-85865b37ab9e.extra_data.json,AxW6kiZDC9,17322,com.sec.android.app.shealth,10919133,17880000,ca688da9-807a-4da6-9da5-85865b37ab9e,2023-06-16 00:00:00.000,
,,,,11253,,7003002,90,0,,2023-06-18 13:01:09.018,,2023-06-17 05:00:01.712,,,,-1,1066894,128,,,,8490.16,,483.1573,b47c4b01-e599-4f73-a8ec-06d42e2f9faa.extra_data.json,AxW6kiZDC9,2799,com.sec.android.app.shealth,7000203,28920000,b47c4b01-e599-4f73-a8ec-06d42e2f9faa,2023-06-17 00:00:00.000,
,,,,17072,,10847448,90,0,,2023-06-19 05:41:21.253,,2023-06-18 05:00:00.702,,,,-1,2470408,200,,,,12772.673,,938.657,47a56a3f-863b-4ad9-9bc9-b6801ac071e0.extra_data.json,AxW6kiZDC9,21709,com.sec.android.app.shealth,10825739,20700000,47a56a3f-863b-4ad9-9bc9-b6801ac071e0,2023-06-18 00:00:00.000,
,,,,11076,,6681120,90,0,,2023-06-20 05:00:03.085,,2023-06-19 05:00:00.622,,,,-1,4897000,123,,,,8406.476,,445.16437,cdc8b2f2-5c11-4274-8915-3e9bb4e77fde.extra_data.json,AxW6kiZDC9,6459,com.sec.android.app.shealth,6674661,22080000,cdc8b2f2-5c11-4274-8915-3e9bb4e77fde,2023-06-19 00:00:00.000,
,,,,14301,,9301457,90,0,,2023-06-21 05:30:53.498,,2023-06-20 05:00:00.527,,,,-1,1232134,171,,,,10750.453,,737.25916,86d5747f-c4c8-4066-8619-0c26e312c534.extra_data.json,AxW6kiZDC9,41104,com.sec.android.app.shealth,9260353,18360000,86d5747f-c4c8-4066-8619-0c26e312c534,2023-06-20 00:00:00.000,
,,,,283,,177013,90,0,,2023-06-22 06:48:37.681,,2023-06-22 06:48:37.681,,,,-1,24006,2,,,,304.57004,,18.55,b0a10015-a8b7-44eb-9c67-979556aad869.extra_data.json,AxW6kiZDC9,17600,com.sec.android.app.shealth,159413,32340000,b0a10015-a8b7-44eb-9c67-979556aad869,2023-06-21 00:00:00.000,
,,,,11055,,6887441,90,0,,2023-06-23 06:44:47.389,,2023-06-22 06:48:37.269,,,,-1,1708586,126,,,,8304.471,,536.8766,dc12f5da-fda7-4a69-81e1-9e11bb5e77be.extra_data.json,AxW6kiZDC9,23928,com.sec.android.app.shealth,6863513,18900000,dc12f5da-fda7-4a69-81e1-9e11bb5e77be,2023-06-22 00:00:00.000,
,,,,10927,,7040897,90,0,,2023-06-24 05:00:04.224,,2023-06-23 05:00:00.682,,,,-1,895384,128,,,,8203.824,,571.1556,e7021eca-4bdc-4b6d-aa84-a2bf5b2593d4.extra_data.json,AxW6kiZDC9,53319,com.sec.android.app.shealth,6987578,26280000,e7021eca-4bdc-4b6d-aa84-a2bf5b2593d4,2023-06-23 00:00:00.000,
,,,,5897,,3467336,90,0,,2023-06-25 05:48:57.039,,2023-06-24 05:00:00.671,,,,-1,1302477,62,,,,4500.3247,,305.2032,144eabd4-0938-46c1-98a2-893ed55260fe.extra_data.json,AxW6kiZDC9,57200,com.sec.android.app.shealth,3410136,25320000,144eabd4-0938-46c1-98a2-893ed55260fe,2023-06-24 00:00:00.000,
,,,,9988,,6755482,90,0,,2023-06-26 05:18:06.035,,2023-06-25 05:00:01.674,,,,-1,1338901,123,,,,7510.2935,,485.5266,9d4acaba-fa86-4e4d-9c06-9e82442f833e.extra_data.json,AxW6kiZDC9,114615,com.sec.android.app.shealth,6640867,24240000,9d4acaba-fa86-4e4d-9c06-9e82442f833e,2023-06-25 00:00:00.000,
,,,,10014,,6208526,90,0,,2023-06-27 05:00:05.735,,2023-06-26 05:09:54.613,,,,-1,1592217,113,,,,7526.002,,532.7031,15148503-515c-4ec7-a010-6e59a6896a91.extra_data.json,AxW6kiZDC9,28831,com.sec.android.app.shealth,6179695,19320000,15148503-515c-4ec7-a010-6e59a6896a91,2023-06-26 00:00:00.000,
,,,,8258,,5626006,90,0,,2023-06-28 05:00:08.167,,2023-06-27 05:00:00.805,,,,-1,1214491,103,,,,6119.7773,,424.18417,beec2484-b415-4fc0-9f9f-bcbb212b9350.extra_data.json,AxW6kiZDC9,11451,com.sec.android.app.shealth,5614555,28500000,beec2484-b415-4fc0-9f9f-bcbb212b9350,2023-06-27 00:00:00.000,
,,,,7667,,4687517,90,0,,2023-06-29 06:46:03.014,,2023-06-28 05:00:00.827,,,,-1,916896,85,,,,5928.8413,,375.77347,102799bc-9714-413a-a0d2-56fe2a953acd.extra_data.json,AxW6kiZDC9,55990,com.sec.android.app.shealth,4631527,18360000,102799bc-9714-413a-a0d2-56fe2a953acd,2023-06-28 00:00:00.000,
,,,,6598,,4355020,90,0,,2023-06-30 05:00:03.418,,2023-06-29 05:00:00.888,,,,-1,713316,80,,,,4852.852,,284.50214,8f10d2bf-7ad7-4182-8a12-24ecee530384.extra_data.json,AxW6kiZDC9,9200,com.sec.android.app.shealth,4345820,19680000,8f10d2bf-7ad7-4182-8a12-24ecee530384,2023-06-29 00:00:00.000,
,,,,16672,,10330664,90,0,,2023-07-01 16:35:55.746,,2023-07-01 05:11:59.884,,,,-1,2035496,191,,,,12479.424,,779.6479,3adc9bce-5705-4047-a033-7d9523250717.extra_data.json,AxW6kiZDC9,8400,com.sec.android.app.shealth,10322264,9780000,3adc9bce-5705-4047-a033-7d9523250717,2023-06-30 00:00:00.000,
,,,,18300,,12889053,90,0,,2023-07-02 05:00:03.679,,2023-07-01 05:11:59.409,,,,-1,2596001,237,,,,13513.879,,980.383,51046799-3ed3-440a-9c94-4718b2be00fa.extra_data.json,AxW6kiZDC9,32570,com.sec.android.app.shealth,12856483,35340000,51046799-3ed3-440a-9c94-4718b2be00fa,2023-07-01 00:00:00.000,
,,,,297,,198099,90,0,,2023-07-03 05:00:02.417,,2023-07-03 05:00:01.300,,,,-1,20677,3,,,,225.17998,,9.299998,a4cdca72-5abd-49ad-ad08-fd4e1760a6cc.extra_data.json,AxW6kiZDC9,0,com.sec.android.app.shealth,198099,24420000,a4cdca72-5abd-49ad-ad08-fd4e1760a6cc,2023-07-02 00:00:00.000,
,,,,9633,,6257076,90,0,,2023-07-04 05:00:01.109,,2023-07-03 05:00:00.767,,,,-1,1278151,114,,,,7268.3916,,468.72864,aa99afc6-c392-4639-82dc-54cbc2c00858.extra_data.json,AxW6kiZDC9,33200,com.sec.android.app.shealth,6223876,22079999,aa99afc6-c392-4639-82dc-54cbc2c00858,2023-07-03 00:00:00.000,
,,,,9900,,6139002,90,0,,2023-07-05 13:30:38.674,,2023-07-04 05:00:00.712,,,,-1,837943,112,,,,7505.929,,408.6156,6e34ccc8-26d9-489a-81f4-d4fa0387e963.extra_data.json,AxW6kiZDC9,22400,com.sec.android.app.shealth,6116602,22080000,6e34ccc8-26d9-489a-81f4-d4fa0387e963,2023-07-04 00:00:00.000,
,,,,14359,,9288168,90,0,,2023-07-06 05:01:38.694,,2023-07-05 05:00:00.737,,,,-1,1506380,171,,,,10772.462,,672.0448,5c218161-e18a-479a-b870-28e11ba0f7dd.extra_data.json,AxW6kiZDC9,25673,com.sec.android.app.shealth,9262495,18840000,5c218161-e18a-479a-b870-28e11ba0f7dd,2023-07-05 00:00:00.000,
,,,,15649,,9375668,90,0,,2023-07-07 08:40:32.984,,2023-07-06 05:00:00.758,,,,-1,1153193,172,,,,11775.864,,726.1427,aa54a087-461e-4bc3-879a-636a1a409a34.extra_data.json,AxW6kiZDC9,16949,com.sec.android.app.shealth,9358719,23820000,aa54a087-461e-4bc3-879a-636a1a409a34,2023-07-06 00:00:00.000,
,,,,9843,,6204032,90,0,,2023-07-08 11:45:32.762,,2023-07-07 05:12:46.200,,,,-1,1613584,113,,,,7332.326,,466.01498,f18ff512-a939-451b-b34a-c9ab1c5fd9c3.extra_data.json,AxW6kiZDC9,50414,com.sec.android.app.shealth,6153618,19620000,f18ff512-a939-451b-b34a-c9ab1c5fd9c3,2023-07-07 00:00:00.000,
,,,,6683,,4282523,90,0,,2023-07-09 23:15:23.045,,2023-07-08 05:00:15.099,,,,-1,948192,77,,,,5097.217,,353.84607,ca36efe5-736e-46ae-8243-bb852bb3d9c7.extra_data.json,AxW6kiZDC9,29096,com.sec.android.app.shealth,4253427,30420000,ca36efe5-736e-46ae-8243-bb852bb3d9c7,2023-07-08 00:00:00.000,
,,,,12533,,7964714,90,0,,2023-07-10 07:11:40.281,,2023-07-09 05:58:25.668,,,,-1,1625687,146,,,,9291.366,,590.06104,3da7f55f-46ec-475d-864a-4dc28405155b.extra_data.json,AxW6kiZDC9,11600,com.sec.android.app.shealth,7953114,21960000,3da7f55f-46ec-475d-864a-4dc28405155b,2023-07-09 00:00:00.000,
