com.samsung.shealth.rewards,6311013,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2022-04-29 05:00:00.000,,10009,,2022-06-18 03:25:14.342,2022-06-18 03:25:14.342,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":11496}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-04-29 05:00:00.000,36550048-d6ec-440e-97d6-0d5f048b5b99,1,
,2022-03-25 05:00:00.000,,10009,,2022-06-18 03:25:14.338,2022-06-18 03:25:14.338,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":12093}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-25 05:00:00.000,7d3293d9-344f-47b1-ba19-4e749b04a945,1,
,2022-03-17 05:00:00.000,,10009,,2022-06-18 03:25:14.337,2022-06-18 03:25:14.337,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":11470}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-17 05:00:00.000,f5724b70-150d-4bfc-a925-0df9a559560a,1,
,2022-04-11 05:00:00.000,,10009,,2022-06-18 03:25:14.340,2022-06-18 03:25:14.340,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":12875}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-04-11 05:00:00.000,3b8381f6-aa2c-4311-aa61-07e6601e0433,1,
,2022-02-22 05:00:00.000,,10399999,,2022-06-18 03:25:14.356,2022-06-18 03:25:14.356,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":12715}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-02-22 05:00:00.000,db7dd443-6b58-4e22-b76e-efa12bb09598,1,
,2022-03-22 05:00:00.000,,10009,,2022-06-18 03:25:14.338,2022-06-18 03:25:14.338,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":14871}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-22 05:00:00.000,ef7a3122-c823-482c-9d67-7d8b325f5468,1,
,2022-03-09 05:00:00.000,,10399999,,2022-06-18 03:25:14.357,2022-06-18 03:25:14.357,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":14117}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-09 05:00:00.000,3e11bc1b-b2ea-461e-905b-d502cd01d204,1,
,2022-03-05 05:00:00.000,,10009,,2022-06-18 03:25:14.336,2022-06-18 03:25:14.336,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":8678}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-05 05:00:00.000,b9a181e9-edb0-40b8-911f-a04d846e5d1d,1,
,2022-03-15 05:00:00.000,,10009,,2022-06-18 03:25:14.337,2022-06-18 03:25:14.337,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":13058}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-15 05:00:00.000,fee07581-a553-4097-b08c-6d2befcb17e2,1,
,2022-03-26 05:00:00.000,,10009,,2022-06-18 03:25:14.338,2022-06-18 03:25:14.338,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":13318}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-26 05:00:00.000,267d8e61-2662-4590-97e6-1cda5b1f2452,1,
